reference	n	word	lemma	extended_strongs	role	morphology
Acts 14:22	18	εἰς	εἰς	15190	P	.......
Acts 14:22	19	τὴν	ὁ	35880	E	....AFS
Acts 14:22	20	βασιλείαν	βασιλεία	9320	N	....AFS
Acts 14:22	21	τοῦ	ὁ	35880	E	....GMS
Acts 14:22	22	Θεοῦ.	θεός	23160	N	....GMS
Acts 14:23	1	Χειροτονήσαντες	χειροτονέω	55000	V	PAA.NMP
Acts 14:23	2	δὲ	δέ	11610	C	.......
Acts 14:23	3	αὐτοῖς	αὐτός	8460	R	...3DMP
Acts 14:23	4	πρεσβυτέρους	πρεσβύτερος	42450	S	....AMP
Acts 14:23	5	κατʼ	κατά	25960	P	.......
Acts 14:23	6	ἐκκλησίαν,	ἐκκλησία	15770	N	....AFS
Acts 14:23	7	προσευξάμενοι	προσεύχομαι	43360	V	PAM.NMP
Acts 14:23	8	μετὰ	μετά	33260	P	.......
Acts 14:23	9	νηστειῶν,	νηστεία	35210	N	....GFP
Acts 14:23	10	παρέθεντο	παρατίθημι	39080	V	IAM3..P
Acts 14:23	11	αὐτοὺς	αὐτός	8460	R	...3AMP
Acts 14:23	12	τῷ	ὁ	35880	E	....DMS
Acts 14:23	13	Κυρίῳ,	κύριος	29620	N	....DMS
Acts 14:23	14	εἰς	εἰς	15190	P	.......
Acts 14:23	15	ὃν	ὅς	37390	R	....AMS
Acts 14:23	16	πεπιστεύκεισαν.	πιστεύω	41000	V	ILA3..P
Acts 14:24	1	Καὶ	καί	25320	C	.......
Acts 14:24	2	διελθόντες	διέρχομαι	13300	V	PAA.NMP
Acts 14:24	3	τὴν	ὁ	35880	E	....AFS
Acts 14:24	4	Πισιδίαν,	Πισιδία	40990	N	....AFS
Acts 14:24	5	ἦλθον	ἔρχομαι	20640	V	IAA3..P
Acts 14:24	6	εἰς	εἰς	15190	P	.......
Acts 14:24	7	Παμφυλίαν.	Παμφυλία	38280	N	....AFS
Acts 14:25	1	Καὶ	καί	25320	C	.......
Acts 14:25	2	λαλήσαντες	λαλέω	29800	V	PAA.NMP
Acts 14:25	3	ἐν	ἐν	17220	P	.......
Acts 14:25	4	Πέργῃ	Πέργη	40110	N	....DFS
Acts 14:25	5	τὸν	ὁ	35880	E	....AMS
Acts 14:25	6	λόγον,	λόγος	30560	N	....AMS
Acts 14:25	7	κατέβησαν	καταβαίνω	25970	V	IAA3..P
Acts 14:25	8	εἰς	εἰς	15190	P	.......
Acts 14:25	9	Ἀττάλειαν:	Ἀττάλεια	8250	N	....AFS
Acts 14:26	1	Κἀκεῖθεν	κἀκεῖθεν	25470	D	.......
Acts 14:26	2	ἀπέπλευσαν	ἀποπλέω	6360	V	IAA3..P
Acts 14:26	3	εἰς	εἰς	15190	P	.......
Acts 14:26	4	Ἀντιόχειαν,	Ἀντιόχεια	4900	N	....AFS
Acts 14:26	5	ὅθεν	ὅθεν	36060	D	.......
Acts 14:26	6	ἦσαν	εἰμί	15100	V	IIA3..P
Acts 14:26	7	παραδεδομένοι	παραδίδωμι	38600	V	PEP.NMP
Acts 14:26	8	τῇ	ὁ	35880	E	....DFS
Acts 14:26	9	χάριτι	χάρις	54850	N	....DFS
Acts 14:26	10	τοῦ	ὁ	35880	E	....GMS
Acts 14:26	11	Θεοῦ	θεός	23160	N	....GMS
Acts 14:26	12	εἰς	εἰς	15190	P	.......
Acts 14:26	13	τὸ	ὁ	35880	E	....ANS
Acts 14:26	14	ἔργον	ἔργον	20410	N	....ANS
Acts 14:26	15	ὃ	ὅς	37390	R	....ANS
Acts 14:26	16	ἐπλήρωσαν.	πληρόω	41370	V	IAA3..P
Acts 14:27	1	Παραγενόμενοι	παραγίνομαι	38540	V	PAM.NMP
Acts 14:27	2	δὲ,	δέ	11610	C	.......
Acts 14:27	3	καὶ	καί	25320	C	.......
Acts 14:27	4	συναγαγόντες	συνάγω	48630	V	PAA.NMP
Acts 14:27	5	τὴν	ὁ	35880	E	....AFS
Acts 14:27	6	ἐκκλησίαν,	ἐκκλησία	15770	N	....AFS
Acts 14:27	7	ἀνήγγειλαν	ἀναγγέλλω	3120	V	IAA3..P
Acts 14:27	8	ὅσα	ὅσος	37450	R	....ANP
Acts 14:27	9	ἐποίησεν	ποιέω	41600	V	IAA3..S
Acts 14:27	10	ὁ	ὁ	35880	E	....NMS
Acts 14:27	11	Θεὸς	θεός	23160	N	....NMS
Acts 14:27	12	μετʼ	μετά	33260	P	.......
Acts 14:27	13	αὐτῶν,	αὐτός	8460	R	...3GMP
Acts 14:27	14	καὶ	καί	25320	C	.......
Acts 14:27	15	ὅτι	ὅτι	37540	C	.......
Acts 14:27	16	ἤνοιξεν	ἀνοίγω	4550	V	IAA3..S
Acts 14:27	17	τοῖς	ὁ	35880	E	....DNP
Acts 14:27	18	Ἔθνεσιν	ἔθνος	14840	N	....DNP
Acts 14:27	19	θύραν	θύρα	23740	N	....AFS
Acts 14:27	20	πίστεως.	πίστις	41020	N	....GFS
Acts 14:28	1	Διέτριβον	διατρίβω	13040	V	IIA3..P
Acts 14:28	2	δὲ	δέ	11610	C	.......
Acts 14:28	3	ἐκεῖ	ἐκεῖ	15630	D	.......
Acts 14:28	4	χρόνον	χρόνος	55500	N	....AMS
Acts 14:28	5	οὐκ	οὐ	37560	D	.......
Acts 14:28	6	ὀλίγον	ὀλίγος	36410	A	....AMS
Acts 14:28	7	σὺν	σύν	48620	P	.......
Acts 14:28	8	τοῖς	ὁ	35880	E	....DMP
Acts 14:28	9	μαθηταῖς.	μαθητής	31010	N	....DMP
Acts 15:1	1	¶Καί	καί	25320	C	.......
Acts 15:1	2	τινες	τὶς	51000	R	....NMP
Acts 15:1	3	κατελθόντες	κατέρχομαι	27180	V	PAA.NMP
Acts 15:1	4	ἀπὸ	ἀπό	5750	P	.......
Acts 15:1	5	τῆς	ὁ	35880	E	....GFS
Acts 15:1	6	Ἰουδαίας	Ἰουδαία	24490	N	....GFS
Acts 15:1	7	ἐδίδασκον	διδάσκω	13210	V	IIA3..P
Acts 15:1	8	τοὺς	ὁ	35880	E	....AMP
Acts 15:1	9	ἀδελφοὺς,	ἀδελφός	800	N	....AMP
Acts 15:1	10	ὅτι	ὅτι	37540	C	.......
Acts 15:1	11	Ἐὰν	ἐάν	14370	C	.......
Acts 15:1	12	μὴ	μή	33610	D	.......
Acts 15:1	13	περιτέμνησθε	περιτέμνω	40590	V	SPP2..P
Acts 15:1	14	τῷ	ὁ	35880	E	....DNS
Acts 15:1	15	ἔθει	ἔθος	14850	N	....DNS
Acts 15:1	16	Μωϋσέως,	Μωυσεύς	34750	N	....GMS
Acts 15:1	17	οὐ	οὐ	37560	D	.......
Acts 15:1	18	δύνασθε	δύναμαι	14100	V	IPM2..P
Acts 15:1	19	σωθῆναι.	σῴζω	49820	V	NAP....
Acts 15:2	1	Γενομένης	γίνομαι	10960	V	PAM.GFS
Acts 15:2	2	οὖν	οὖν	37670	C	.......
Acts 15:2	3	στάσεως	στάσις	47140	N	....GFS
Acts 15:2	4	καὶ	καί	25320	C	.......
Acts 15:2	5	ζητήσεως	ζήτησις	22140	N	....GFS
Acts 15:2	6	οὐκ	οὐ	37560	D	.......
Acts 15:2	7	ὀλίγης	ὀλίγος	36410	S	....GFS
Acts 15:2	8	τῷ	ὁ	35880	E	....DMS
Acts 15:2	9	Παύλῳ	Παῦλος	39720	N	....DMS
Acts 15:2	10	καὶ	καί	25320	C	.......
Acts 15:2	11	τῷ	ὁ	35880	E	....DMS
Acts 15:2	12	Βαρνάβᾳ	Βαρναβᾶς	9210	N	....DMS
Acts 15:2	13	πρὸς	πρός	43140	P	.......
Acts 15:2	14	αὐτούς,	αὐτός	8460	R	...3AMP
Acts 15:2	15	ἔταξαν	τάσσω	50210	V	IAA3..P
Acts 15:2	16	ἀναβαίνειν	ἀναβαίνω	3050	V	NPA....
Acts 15:2	17	Παῦλον	Παῦλος	39720	N	....AMS
Acts 15:2	18	καὶ	καί	25320	C	.......
Acts 15:2	19	Βαρνάβαν,	Βαρναβᾶς	9210	N	....AMS
Acts 15:2	20	καί	καί	25320	C	.......
Acts 15:2	21	τινας	τὶς	51000	E	....AMP
Acts 15:2	22	ἄλλους	ἄλλος	2430	R	....AMP
Acts 15:2	23	ἐξ	ἐκ	15370	P	.......
Acts 15:2	24	αὐτῶν,	αὐτός	8460	R	...3GMP
Acts 15:2	25	πρὸς	πρός	43140	P	.......
Acts 15:2	26	τοὺς	ὁ	35880	E	....AMP
Acts 15:2	27	ἀποστόλους	ἀπόστολος	6520	N	....AMP
Acts 15:2	28	καὶ	καί	25320	C	.......
Acts 15:2	29	πρεσβυτέρους	πρεσβύτερος	42450	S	....AMP
Acts 15:2	30	εἰς	εἰς	15190	P	.......
Acts 15:2	31	Ἰερουσαλὴμ	Ἰερουσαλήμ	24140	N	....AFS
Acts 15:2	32	περὶ	περί	40120	P	.......
Acts 15:2	33	τοῦ	ὁ	35880	E	....GNS
Acts 15:2	34	ζητήματος	ζήτημα	22130	N	....GNS
Acts 15:2	35	τούτου.	οὗτος	37780	E	....GNS
Acts 15:3	1	Οἱ	ὁ	35880	E	....NMP
Acts 15:3	2	μὲν	μέν	33030	D	.......
Acts 15:3	3	οὖν	οὖν	37670	C	.......
Acts 15:3	4	προπεμφθέντες	προπέμπω	43110	V	PAP.NMP
Acts 15:3	5	ὑπὸ	ὑπό	52590	P	.......
Acts 15:3	6	τῆς	ὁ	35880	E	....GFS
Acts 15:3	7	ἐκκλησίας,	ἐκκλησία	15770	N	....GFS
Acts 15:3	8	διήρχοντο	διέρχομαι	13300	V	IIM3..P
Acts 15:3	9	τὴν	ὁ	35880	E	....AFS
Acts 15:3	10	Φοινίκην	Φοινίκη	54030	N	....AFS
Acts 15:3	11	καὶ	καί	25320	C	.......
Acts 15:3	12	Σαμάρειαν,	Σαμάρεια	45400	N	....AFS
Acts 15:3	13	ἐκδιηγούμενοι	ἐκδιηγέομαι	15550	V	PPM.NMP
Acts 15:3	14	τὴν	ὁ	35880	E	....AFS
Acts 15:3	15	ἐπιστροφὴν	ἐπιστροφή	19950	N	....AFS
Acts 15:3	16	τῶν	ὁ	35880	E	....GNP
Acts 15:3	17	Ἐθνῶν:	ἔθνος	14840	N	....GNP
Acts 15:3	18	καὶ	καί	25320	C	.......
Acts 15:3	19	ἐποίουν	ποιέω	41600	V	IIA3..P
Acts 15:3	20	χαρὰν	χαρά	54790	N	....AFS
Acts 15:3	21	μεγάλην	μέγας	31730	A	....AFS
Acts 15:3	22	πᾶσιν	πᾶς	39560	E	....DMP
Acts 15:3	23	τοῖς	ὁ	35880	E	....DMP
Acts 15:3	24	ἀδελφοῖς.	ἀδελφός	800	N	....DMP
Acts 15:4	1	Παραγενόμενοι	παραγίνομαι	38540	V	PAM.NMP
Acts 15:4	2	δὲ	δέ	11610	C	.......
Acts 15:4	3	εἰς	εἰς	15190	P	.......
Acts 15:4	4	Ἰερουσαλήμ,	Ἰερουσαλήμ	24140	N	....AFP
Acts 15:4	5	ἀπεδέχθησαν	ἀποδέχομαι	5880	V	IAP3..P
Acts 15:4	6	ὑπὸ	ὑπό	52590	P	.......
Acts 15:4	7	τῆς	ὁ	35880	E	....GFS
Acts 15:4	8	ἐκκλησίας,	ἐκκλησία	15770	N	....GFS
Acts 15:4	9	καὶ	καί	25320	C	.......
Acts 15:4	10	τῶν	ὁ	35880	E	....GMP
Acts 15:4	11	ἀποστόλων	ἀπόστολος	6520	N	....GMP
Acts 15:4	12	καὶ	καί	25320	C	.......
Acts 15:4	13	τῶν	ὁ	35880	E	....GMP
Acts 15:4	14	πρεσβυτέρων,	πρεσβύτερος	42450	S	....GMP
Acts 15:4	15	ἀνήγγειλάν	ἀναγγέλλω	3120	V	IAA3..P
Acts 15:4	16	τε	τέ	50370	C	.......
Acts 15:4	17	ὅσα	ὅσος	37450	R	....ANP
Acts 15:4	18	ὁ	ὁ	35880	E	....NMS
Acts 15:4	19	Θεὸς	θεός	23160	N	....NMS
Acts 15:4	20	ἐποίησεν	ποιέω	41600	V	IAA3..S
Acts 15:4	21	μετʼ	μετά	33260	P	.......
Acts 15:4	22	αὐτῶν.	αὐτός	8460	R	...3GMP
Acts 15:5	1	Ἐξανέστησαν	ἐξανίστημι	18170	V	IAA3..P
Acts 15:5	2	δέ	δέ	11610	C	.......
Acts 15:5	3	τινες	τὶς	51000	R	....NMP
Acts 15:5	4	τῶν	ὁ	35880	R	....GMP
Acts 15:5	5	ἀπὸ	ἀπό	5750	P	.......
Acts 15:5	6	τῆς	ὁ	35880	E	....GFS
Acts 15:5	7	αἱρέσεως	αἵρεσις	1390	N	....GFS
Acts 15:5	8	τῶν	ὁ	35880	E	....GMP
Acts 15:5	9	Φαρισαίων	Φαρισαῖος	53300	N	....GMP
Acts 15:5	10	πεπιστευκότες,	πιστεύω	41000	V	PEA.NMP
Acts 15:5	11	λέγοντες,	λέγω	30040	V	PPA.NMP
Acts 15:5	12	Ὅτι	ὅτι	37540	C	.......
Acts 15:5	13	Δεῖ	δεῖ	12100	V	IPA3..S
Acts 15:5	14	περιτέμνειν	περιτέμνω	40590	V	NPA....
Acts 15:5	15	αὐτούς,	αὐτός	8460	R	...3AMP
Acts 15:5	16	παραγγέλλειν	παραγγέλλω	38530	V	NPA....
Acts 15:5	17	τε	τέ	50370	C	.......
Acts 15:5	18	τηρεῖν	τηρέω	50830	V	NPA....
Acts 15:5	19	τὸν	ὁ	35880	E	....AMS
Acts 15:5	20	νόμον	νόμος	35510	N	....AMS
Acts 15:5	21	Μωϋσέως.	Μωυσεύς	34750	N	....GMS
Acts 15:6	1	¶Συνήχθησάν	συνάγω	48630	V	IAP3..P
Acts 15:6	2	δὲ	δέ	11610	C	.......
Acts 15:6	3	οἱ	ὁ	35880	E	....NMP
Acts 15:6	4	ἀπόστολοι	ἀπόστολος	6520	N	....NMP
Acts 15:6	5	καὶ	καί	25320	C	.......
Acts 15:6	6	οἱ	ὁ	35880	E	....NMP
Acts 15:6	7	πρεσβύτεροι	πρεσβύτερος	42450	S	....NMP
Acts 15:6	8	ἰδεῖν	ὁράω	37080	V	NAA....
Acts 15:6	9	περὶ	περί	40120	P	.......
Acts 15:6	10	τοῦ	ὁ	35880	E	....GMS
Acts 15:6	11	λόγου	λόγος	30560	N	....GMS
Acts 15:6	12	τούτου.	οὗτος	37780	E	....GMS
Acts 15:7	1	Πολλῆς	πολλός	41830	A	....GFS
Acts 15:7	2	δὲ	δέ	11610	C	.......
Acts 15:7	3	συζητήσεως	συζήτησις	48030	N	....GFS
Acts 15:7	4	γενομένης,	γίνομαι	10960	V	PAM.GFS
Acts 15:7	5	ἀναστὰς	ἀνίστημι	4500	V	PAA.NMS
Acts 15:7	6	Πέτρος,	πέτρος	40740	N	....NMS
Acts 15:7	7	εἶπεν	λέγω	30040	V	IAA3..S
Acts 15:7	8	πρὸς	πρός	43140	P	.......
Acts 15:7	9	αὐτούς,	αὐτός	8460	R	...3AMP
Acts 15:7	10	Ἄνδρες	ἀνήρ	4350	N	....VMP
Acts 15:7	11	ἀδελφοί,	ἀδελφός	800	N	....VMP
Acts 15:7	12	ὑμεῖς	σύ	47710	R	...2N.P
Acts 15:7	13	ἐπίστασθε	ἐπίσταμαι	19870	V	IPM2..P
Acts 15:7	14	ὅτι	ὅτι	37540	C	.......
Acts 15:7	15	ἀφʼ	ἀπό	5750	P	.......
Acts 15:7	16	ἡμερῶν	ἡμέρα	22500	N	....GFP
Acts 15:7	17	ἀρχαίων	ἀρχαῖος	7440	A	....GFP
Acts 15:7	18	ὁ	ὁ	35880	E	....NMS
Acts 15:7	19	Θεὸς	θεός	23160	N	....NMS
Acts 15:7	20	ἐν	ἐν	17220	P	.......
Acts 15:7	21	ἡμῖν	ἐγώ	14730	R	...1D.P
Acts 15:7	22	ἐξελέξατο,	ἐκλέγω	15860	V	IAM3..S
Acts 15:7	23	διὰ	διά	12230	P	.......
Acts 15:7	24	τοῦ	ὁ	35880	E	....GNS
Acts 15:7	25	στόματός	στόμα	47500	N	....GNS
Acts 15:7	26	μου	ἐγώ	14730	R	...1G.S
Acts 15:7	27	ἀκοῦσαι	ἀκούω	1910	V	NAA....
Acts 15:7	28	τὰ	ὁ	35880	E	....ANP
Acts 15:7	29	Ἔθνη	ἔθνος	14840	N	....ANP
Acts 15:7	30	τὸν	ὁ	35880	E	....AMS
Acts 15:7	31	λόγον	λόγος	30560	N	....AMS
Acts 15:7	32	τοῦ	ὁ	35880	E	....GNS
Acts 15:7	33	εὐαγγελίου,	εὐαγγέλιον	20980	N	....GNS
Acts 15:7	34	καὶ	καί	25320	C	.......
Acts 15:7	35	πιστεῦσαι.	πιστεύω	41000	V	NAA....
Acts 15:8	1	Καὶ	καί	25320	C	.......
Acts 15:8	2	ὁ	ὁ	35880	E	....NMS
Acts 15:8	3	καρδιογνώστης,	καρδιογνώστης	25890	N	....NMS
Acts 15:8	4	Θεὸς,	θεός	23160	N	....NMS
Acts 15:8	5	ἐμαρτύρησεν	μαρτυρέω	31400	V	IAA3..S
Acts 15:8	6	αὐτοῖς,	αὐτός	8460	R	...3DNP
Acts 15:8	7	δοὺς	δίδωμι	13250	V	PAA.NMS
Acts 15:8	8	αὐτοῖς	αὐτός	8460	R	...3DMP
Acts 15:8	9	τὸ	ὁ	35880	E	....ANS
Acts 15:8	10	Πνεῦμα	πνεῦμα	41510	N	....ANS
Acts 15:8	11	τὸ	ὁ	35880	E	....ANS
Acts 15:8	12	Ἅγιον,	ἅγιος	400	A	....ANS
Acts 15:8	13	καθὼς	καθώς	25310	C	.......
Acts 15:8	14	καὶ	καί	25320	D	.......
Acts 15:8	15	ἡμῖν·	ἐγώ	14730	R	...1D.P
Acts 15:9	1	Καὶ	καί	25320	C	.......
Acts 15:9	2	οὐδὲν	οὐδείς	37620	R	....ANS
Acts 15:9	3	διέκρινεν	διακρίνω	12520	V	IAA3..S
Acts 15:9	4	μεταξὺ	μεταξύ	33420	P	.......
Acts 15:9	5	ἡμῶν	ἐγώ	14730	R	...1G.P
Acts 15:9	6	τε	τέ	50370	C	.......
Acts 15:9	7	καὶ	καί	25320	C	.......
Acts 15:9	8	αὐτῶν,	αὐτός	8460	R	...3GNP
Acts 15:9	9	τῇ	ὁ	35880	E	....DFS
Acts 15:9	10	πίστει	πίστις	41020	N	....DFS
Acts 15:9	11	καθαρίσας	καθαρίζω	25110	V	PAA.NMS
Acts 15:9	12	τὰς	ὁ	35880	E	....AFP
Acts 15:9	13	καρδίας	καρδία	25880	N	....AFP
Acts 15:9	14	αὐτῶν.	αὐτός	8460	R	...3GNP
Acts 15:10	1	Νῦν	νῦν	35680	D	.......
Acts 15:10	2	οὖν	οὖν	37670	C	.......
Acts 15:10	3	τί	τίς	51010	R	....ANS
Acts 15:10	4	πειράζετε	πειράζω	39850	V	IPA2..P
Acts 15:10	5	τὸν	ὁ	35880	E	....AMS
Acts 15:10	6	Θεόν,	θεός	23160	N	....AMS
Acts 15:10	7	ἐπιθεῖναι	ἐπιτίθημι	20070	V	NAA....
Acts 15:10	8	ζυγὸν	ζυγός	22180	N	....AMS
Acts 15:10	9	ἐπὶ	ἐπί	19090	P	.......
Acts 15:10	10	τὸν	ὁ	35880	E	....AMS
Acts 15:10	11	τράχηλον	τράχηλος	51370	N	....AMS
Acts 15:10	12	τῶν	ὁ	35880	E	....GMP
Acts 15:10	13	μαθητῶν,	μαθητής	31010	N	....GMP
Acts 15:10	14	ὃν	ὅς	37390	R	....AMS
Acts 15:10	15	οὔτε	οὔτε	37770	C	.......
Acts 15:10	16	οἱ	ὁ	35880	E	....NMP
Acts 15:10	17	πατέρες	πατήρ	39620	N	....NMP
Acts 15:10	18	ἡμῶν	ἐγώ	14730	R	...1G.P
Acts 15:10	19	οὔτε	οὔτε	37770	C	.......
Acts 15:10	20	ἡμεῖς	ἐγώ	14730	R	...1N.P
Acts 15:10	21	ἰσχύσαμεν	ἰσχύω	24800	V	IAA1..P
Acts 15:10	22	βαστάσαι;	βαστάζω	9410	V	NAA....
Acts 15:11	1	Ἀλλὰ	ἀλλά	2350	C	.......
Acts 15:11	2	διὰ	διά	12230	P	.......
Acts 15:11	3	τῆς	ὁ	35880	E	....GFS
Acts 15:11	4	χάριτος	χάρις	54850	N	....GFS
Acts 15:11	5	τοῦ	ὁ	35880	E	....GMS
Acts 15:11	6	Κυρίου	κύριος	29620	N	....GMS
Acts 15:11	7	Ἰησοῦ	Ἰησοῦς	24240	N	....GMS
Acts 15:11	8	Χριστοῦ	χριστός	55470	N	....GMS
Acts 15:11	9	πιστεύομεν	πιστεύω	41000	V	IPA1..P
Acts 15:11	10	σωθῆναι,	σῴζω	49820	V	NAP....
Acts 15:11	11	καθʼ	κατά	25960	P	.......
Acts 15:11	12	ὃν	ὅς	37390	E	....AMS
Acts 15:11	13	τρόπον	τρόπος	51580	N	....AMS
Acts 15:11	14	κἀκεῖνοι.	κἀκεῖνος	25480	R	....NMP
Acts 15:12	1	¶Ἐσίγησεν	σιγάω	46010	V	IAA3..S
Acts 15:12	2	δὲ	δέ	11610	C	.......
Acts 15:12	3	πᾶν	πᾶς	39560	E	....NNS
Acts 15:12	4	τὸ	ὁ	35880	E	....NNS
Acts 15:12	5	πλῆθος,	πλῆθος	41280	N	....NNS
Acts 15:12	6	καὶ	καί	25320	C	.......
Acts 15:12	7	ἤκουον	ἀκούω	1910	V	IIA3..P
Acts 15:12	8	Βαρνάβα	Βαρναβᾶς	9210	N	....GMS
Acts 15:12	9	καὶ	καί	25320	C	.......
Acts 15:12	10	Παύλου,	Παῦλος	39720	N	....GMS
Acts 15:12	11	ἐξηγουμένων	ἐξηγέομαι	18340	V	PPM.GMP
Acts 15:12	12	ὅσα	ὅσος	37450	R	....ANP
Acts 15:12	13	ἐποίησεν	ποιέω	41600	V	IAA3..S
Acts 15:12	14	ὁ	ὁ	35880	E	....NMS
Acts 15:12	15	Θεὸς	θεός	23160	N	....NMS
Acts 15:12	16	σημεῖα	σημεῖον	45920	N	....ANP
Acts 15:12	17	καὶ	καί	25320	C	.......
Acts 15:12	18	τέρατα	τέρας	50590	N	....ANP
Acts 15:12	19	ἐν	ἐν	17220	P	.......
Acts 15:12	20	τοῖς	ὁ	35880	E	....DNP
Acts 15:12	21	Ἔθνεσιν	ἔθνος	14840	N	....DNP
Acts 15:12	22	διʼ	διά	12230	P	.......
Acts 15:12	23	αὐτῶν.	αὐτός	8460	R	...3GMP
Acts 15:13	1	¶Μετὰ	μετά	33260	P	.......
Acts 15:13	2	δὲ	δέ	11610	C	.......
Acts 15:13	3	τὸ	ὁ	35880	R	....ANS
Acts 15:13	4	σιγῆσαι	σιγάω	46010	V	NAA....
Acts 15:13	5	αὐτούς,	αὐτός	8460	R	...3AMP
Acts 15:13	6	ἀπεκρίθη	ἀποκρίνω	6110	V	IAP3..S
Acts 15:13	7	Ἰάκωβος,	Ἰάκωβος	23850	N	....NMS
Acts 15:13	8	λέγων,	λέγω	30040	V	PPA.NMS
Acts 15:13	9	Ἄνδρες	ἀνήρ	4350	N	....VMP
Acts 15:13	10	ἀδελφοί,	ἀδελφός	800	N	....VMP
Acts 15:13	11	ἀκούσατέ	ἀκούω	1910	V	MAA2..P
Acts 15:13	12	μου:	ἐγώ	14730	R	...1G.S
Acts 15:14	1	Συμεὼν	Συμεών	48260	N	....NMS
Acts 15:14	2	ἐξηγήσατο	ἐξηγέομαι	18340	V	IAM3..S
Acts 15:14	3	καθὼς	καθώς	25310	C	.......
Acts 15:14	4	πρῶτον	πρῶτον	44120	D	.......
Acts 15:14	5	ὁ	ὁ	35880	E	....NMS
Acts 15:14	6	Θεὸς	θεός	23160	N	....NMS
Acts 15:14	7	ἐπεσκέψατο	ἐπισκέπτομαι	19800	V	IAM3..S
Acts 15:14	8	λαβεῖν	λαμβάνω	29830	V	NAA....
Acts 15:14	9	ἐξ	ἐκ	15370	P	.......
Acts 15:14	10	Ἐθνῶν	ἔθνος	14840	N	....GNP
Acts 15:14	11	λαὸν	λαός	29920	N	....AMS
Acts 15:14	12	ἐπὶ	ἐπί	19090	P	.......
Acts 15:14	13	τῷ	ὁ	35880	E	....DNS
Acts 15:14	14	ὀνόματι	ὄνομα	36860	N	....DNS
Acts 15:14	15	αὐτοῦ.	αὐτός	8460	R	...3GMS
Acts 15:15	1	Καὶ	καί	25320	C	.......
Acts 15:15	2	τούτῳ	οὗτος	37780	R	....DNS
Acts 15:15	3	συμφωνοῦσιν	συμφωνέω	48560	V	IPA3..P
Acts 15:15	4	οἱ	ὁ	35880	E	....NMP
Acts 15:15	5	λόγοι	λόγος	30560	N	....NMP
Acts 15:15	6	τῶν	ὁ	35880	E	....GMP
Acts 15:15	7	προφητῶν·	προφήτης	43960	N	....GMP
Acts 15:15	8	καθὼς	καθώς	25310	C	.......
Acts 15:15	9	γέγραπται,	γράφω	11250	V	IEP3..S
Acts 15:16	1	Μετὰ	μετά	33260	P	.......
Acts 15:16	2	ταῦτα	οὗτος	37780	R	....ANP
Acts 15:16	3	ἀναστρέψω,	ἀναστρέφω	3900	V	IFA1..S
Acts 15:16	4	καὶ	καί	25320	C	.......
Acts 15:16	5	ἀνοικοδομήσω	ἀνοικοδομέω	4560	V	IFA1..S
Acts 15:16	6	τὴν	ὁ	35880	E	....AFS
Acts 15:16	7	σκηνὴν	σκηνή	46330	N	....AFS
Acts 15:16	8	Δαυίδ,	Δαυίδ	11380	N	....GMS
Acts 15:16	9	τὴν	ὁ	35880	R	....AFS
Acts 15:16	10	πεπτωκυῖαν·	πίπτω	40980	V	PEA.AFS
Acts 15:16	11	καὶ	καί	25320	C	.......
Acts 15:16	12	τὰ	ὁ	35880	R	....ANP
Acts 15:16	13	κατεσκαμμένα	κατασκάπτω	26790	V	PEP.ANP
Acts 15:16	14	αὐτῆς	αὐτός	8460	R	...3GFS
Acts 15:16	15	ἀνοικοδομήσω,	ἀνοικοδομέω	4560	V	IFA1..S
Acts 15:16	16	καὶ	καί	25320	C	.......
Acts 15:16	17	ἀνορθώσω	ἀνορθόω	4610	V	IFA1..S
Acts 15:16	18	αὐτήν:	αὐτός	8460	R	...3AFS
Acts 15:17	1	Ὅπως	ὅπως	37040	C	.......
Acts 15:17	2	ἂν	ἄν	3020	T	.......
Acts 15:17	3	ἐκζητήσωσιν	ἐκζητέω	15670	V	SAA3..P
Acts 15:17	4	οἱ	ὁ	35880	E	....NMP
Acts 15:17	5	κατάλοιποι	κατάλοιπος	26450	S	....NMP
Acts 15:17	6	τῶν	ὁ	35880	E	....GMP
Acts 15:17	7	ἀνθρώπων	ἄνθρωπος	4440	N	....GMP
Acts 15:17	8	τὸν	ὁ	35880	E	....AMS
Acts 15:17	9	Κύριον,	κύριος	29620	N	....AMS
Acts 15:17	10	καὶ	καί	25320	D	.......
Acts 15:17	11	πάντα	πᾶς	39560	E	....NNP
Acts 15:17	12	τὰ	ὁ	35880	E	....NNP
Acts 15:17	13	Ἔθνη,	ἔθνος	14840	N	....NNP
Acts 15:17	14	ἐφʼ	ἐπί	19090	P	.......
Acts 15:17	15	οὓς	ὅς	37390	R	....AMP
Acts 15:17	16	ἐπικέκληται	ἐπικαλέω	19410	V	IEP3..S
Acts 15:17	17	τὸ	ὁ	35880	E	....NNS
Acts 15:17	18	ὄνομά	ὄνομα	36860	N	....NNS
Acts 15:17	19	μου	ἐγώ	14730	R	...1G.S
Acts 15:17	20	ἐπʼ	ἐπί	19090	P	.......
Acts 15:17	21	αὐτούς,	αὐτός	8460	R	...3AMP
Acts 15:17	22	λέγει	λέγω	30040	V	IPA3..S
Acts 15:17	23	Κύριος,	κύριος	29620	N	....NMS
Acts 15:17	24	ὁ	ὁ	35880	R	....NMS
Acts 15:17	25	ποιῶν	ποιέω	41600	V	PPA.NMS
