reference	n	word	normalized	lemma	strongs	morphology	tvm_code
Mark 2:28	8	καὶ	καί	καί	G2532	CONJ	
Mark 2:28	9	τοῦ	τοῦ	ὁ	G3588	T-GSN	
Mark 2:28	10	σαββάτου.	σαββάτου	σάββατον	G4521	N-GSN	
Mark 3:1	1	Καὶ	Καί	καί	G2532	CONJ	
Mark 3:1	2	εἰσῆλθεν	εἰσῆλθεν	εἰσέρχομαι	G1525	V-2AAI-3S	5627
Mark 3:1	3	πάλιν	πάλιν	πάλιν	G3825	ADV	
Mark 3:1	4	εἰς	εἰς	εἰς	G1519	PREP	
Mark 3:1	5	συναγωγήν,	συναγωγήν	συναγωγή	G4864	N-ASF	
Mark 3:1	6	καὶ	καί	καί	G2532	CONJ	
Mark 3:1	7	ἦν	ἦν	εἰμί	G1510	V-IAI-3S	5707
Mark 3:1	8	ἐκεῖ	ἐκεῖ	ἐκεῖ	G1563	ADV	
Mark 3:1	9	ἄνθρωπος	ἄνθρωπος	ἄνθρωπος	G0444	N-NSM	
Mark 3:1	10	ἐξηραμμένην	ἐξηραμμένην	ξηραίνω	G3583	V-RPP-ASF	5772
Mark 3:1	11	ἔχων	ἔχων	ἔχω	G2192	V-PAP-NSM	5723
Mark 3:1	12	τὴν	τήν	ὁ	G3588	T-ASF	
Mark 3:1	13	χεῖρα·	χεῖρα	χείρ	G5495	N-ASF	
Mark 3:2	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:2	2	παρετήρουν	παρετήρουν	παρατηρέω	G3906	V-IAI-3P	5707
Mark 3:2	3	αὐτὸν	αὐτόν	αὐτός	G0846	P-ASM	
Mark 3:2	4	εἰ	εἰ	εἰ	G1487	COND	
Mark 3:2	5	τοῖς	τοῖς	ὁ	G3588	T-DPN	
Mark 3:2	6	σάββασιν	σάββασιν	σάββατον	G4521	N-DPN	
Mark 3:2	7	θεραπεύσει	θεραπεύσει	θεραπεύω	G2323	V-FAI-3S	5692
Mark 3:2	8	αὐτόν,	αὐτόν	αὐτός	G0846	P-ASM	
Mark 3:2	9	ἵνα	ἵνα	ἵνα	G2443	CONJ	
Mark 3:2	10	κατηγορήσωσιν	κατηγορήσωσιν	κατηγορέω	G2723	V-AAS-3P	5661
Mark 3:2	11	αὐτοῦ.	αὐτοῦ	αὐτός	G0846	P-GSM	
Mark 3:3	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:3	2	λέγει	λέγει	λέγω	G3004	V-PAI-3S	5719
Mark 3:3	3	τῷ	τῷ	ὁ	G3588	T-DSM	
Mark 3:3	4	ἀνθρώπῳ	ἀνθρώπῳ	ἄνθρωπος	G0444	N-DSM	
Mark 3:3	5	τῷ	τῷ	ὁ	G3588	T-DSM	
Mark 3:3	6	τὴν	τήν	ὁ	G3588	T-ASF	
Mark 3:3	7	χεῖρα	χεῖρα	χείρ	G5495	N-ASF	
Mark 3:3	8	ἔχοντι	ἔχοντι	ἔχω	G2192	V-PAP-DSM	5723
Mark 3:3	9	ξηράν	ξηράν	ξηρός	G3584	A-ASF	
Mark 3:3	10	Ἔγειρε	Ἔγειρε	ἐγείρω	G1453	V-PAM-2S	5720
Mark 3:3	11	εἰς	εἰς	εἰς	G1519	PREP	
Mark 3:3	12	τὸ	τό	ὁ	G3588	T-ASN	
Mark 3:3	13	μέσον.	μέσον	μέσος	G3319	A-ASN	
Mark 3:4	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:4	2	λέγει	λέγει	λέγω	G3004	V-PAI-3S	5719
Mark 3:4	3	αὐτοῖς	αὐτοῖς	αὐτός	G0846	P-DPM	
Mark 3:4	4	Ἔξεστιν	Ἔξεστιν	ἔξεστι(ν)	G1832	V-PAI-3S	5719
Mark 3:4	5	τοῖς	τοῖς	ὁ	G3588	T-DPN	
Mark 3:4	6	σάββασιν	σάββασιν	σάββατον	G4521	N-DPN	
Mark 3:4	7	ἀγαθὸν	ἀγαθόν	ἀγαθός	G0018	A-ASN	
Mark 3:4	8	ποιῆσαι	ποιῆσαι	ποιέω	G4160	V-AAN	
Mark 3:4	9	ἢ	ἤ	ἤ	G2228	PRT	
Mark 3:4	10	κακοποιῆσαι,	κακοποιῆσαι	κακοποιέω	G2554	V-AAN	5658
Mark 3:4	11	ψυχὴν	ψυχήν	ψυχή	G5590	N-ASF	
Mark 3:4	12	σῶσαι	σῶσαι	σῴζω	G4982	V-AAN	5658
Mark 3:4	13	ἢ	ἤ	ἤ	G2228	PRT	
Mark 3:4	14	ἀποκτεῖναι;	ἀποκτεῖναι	ἀποκτείνω	G0615	V-AAN	5658
Mark 3:4	15	οἱ	οἱ	ὁ	G3588	T-NPM	
Mark 3:4	16	δὲ	δέ	δέ	G1161	CONJ	
Mark 3:4	17	ἐσιώπων.	ἐσιώπων	σιωπάω	G4623	V-IAI-3P	5707
Mark 3:5	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:5	2	περιβλεψάμενος	περιβλεψάμενος	περιβλέπω	G4017	V-AMP-NSM	5671
Mark 3:5	3	αὐτοὺς	αὐτούς	αὐτός	G0846	P-APM	
Mark 3:5	4	μετ’	μετ’	μετά	G3326	PREP	
Mark 3:5	5	ὀργῆς,	ὀργῆς	ὀργή	G3709	N-GSF	
Mark 3:5	6	συνλυπούμενος	συνλυπούμενος	συλλυπέω	G4818	V-PNP-NSM	5740
Mark 3:5	7	ἐπὶ	ἐπί	ἐπί	G1909	PREP	
Mark 3:5	8	τῇ	τῇ	ὁ	G3588	T-DSF	
Mark 3:5	9	πωρώσει	πωρώσει	πώρωσις	G4457	N-DSF	
Mark 3:5	10	τῆς	τῆς	ὁ	G3588	T-GSF	
Mark 3:5	11	καρδίας	καρδίας	καρδία	G2588	N-GSF	
Mark 3:5	12	αὐτῶν,	αὐτῶν	αὐτός	G0846	P-GPM	
Mark 3:5	13	λέγει	λέγει	λέγω	G3004	V-PAI-3S	5719
Mark 3:5	14	τῷ	τῷ	ὁ	G3588	T-DSM	
Mark 3:5	15	ἀνθρώπῳ	ἀνθρώπῳ	ἄνθρωπος	G0444	N-DSM	
Mark 3:5	16	Ἔκτεινον	Ἔκτεινον	ἐκτείνω	G1614	V-AAM-2S	5657
Mark 3:5	17	τὴν	τήν	ὁ	G3588	T-ASF	
Mark 3:5	18	χεῖρα.	χεῖρα	χείρ	G5495	N-ASF	
Mark 3:5	19	καὶ	καί	καί	G2532	CONJ	
Mark 3:5	20	ἐξέτεινεν,	ἐξέτεινεν	ἐκτείνω	G1614	V-AAI-3S	5656
Mark 3:5	21	καὶ	καί	καί	G2532	CONJ	
Mark 3:5	22	ἀπεκατεστάθη	ἀπεκατεστάθη	ἀποκαθιστάνω	G0600	V-API-3S	5681
Mark 3:5	23	ἡ	ἡ	ὁ	G3588	T-NSF	
Mark 3:5	24	χεὶρ	χείρ	χείρ	G5495	N-NSF	
Mark 3:5	25	αὐτοῦ.	αὐτοῦ	αὐτός	G0846	P-GSM	
Mark 3:6	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:6	2	ἐξελθόντες	ἐξελθόντες	ἐξέρχομαι	G1831	V-2AAP-NPM	5631
Mark 3:6	3	οἱ	οἱ	ὁ	G3588	T-NPM	
Mark 3:6	4	Φαρισαῖοι	Φαρισαῖοι	Φαρισαῖος	G5330	N-NPM	
Mark 3:6	5	εὐθὺς	εὐθύς	εὐθέως	G2112	ADV	
Mark 3:6	6	μετὰ	μετά	μετά	G3326	PREP	
Mark 3:6	7	τῶν	τῶν	ὁ	G3588	T-GPM	
Mark 3:6	8	Ἡρῳδιανῶν	Ἡρῳδιανῶν	Ἡρῳδιανοί	G2265	N-GPM	
Mark 3:6	9	συμβούλιον	συμβούλιον	συμβούλιον	G4824	N-ASN	
Mark 3:6	10	ἐδίδουν	ἐδίδουν	δίδωμι	G1325	V-IAI-3P	5707
Mark 3:6	11	κατ’	κατ’	κατά	G2596	PREP	
Mark 3:6	12	αὐτοῦ,	αὐτοῦ	αὐτός	G0846	P-GSM	
Mark 3:6	13	ὅπως	ὅπως	ὅπως	G3704	ADV	
Mark 3:6	14	αὐτὸν	αὐτόν	αὐτός	G0846	P-ASM	
Mark 3:6	15	ἀπολέσωσιν.	ἀπολέσωσιν	ἀπόλλυμι	G0622	V-AAS-3P	5661
Mark 3:7	1	Καὶ	Καί	καί	G2532	CONJ	
Mark 3:7	2	ὁ	ὁ	ὁ	G3588	T-NSM	
Mark 3:7	3	Ἰησοῦς	Ἰησοῦς	Ἰησοῦς	G2424	N-NSM	
Mark 3:7	4	μετὰ	μετά	μετά	G3326	PREP	
Mark 3:7	5	τῶν	τῶν	ὁ	G3588	T-GPM	
Mark 3:7	6	μαθητῶν	μαθητῶν	μαθητής	G3101	N-GPM	
Mark 3:7	7	αὐτοῦ	αὐτοῦ	αὐτός	G0846	P-GSM	
Mark 3:7	8	ἀνεχώρησεν	ἀνεχώρησεν	ἀναχωρέω	G0402	V-AAI-3S	5656
Mark 3:7	9	πρὸς	πρός	πρός	G4314	PREP	
Mark 3:7	10	τὴν	τήν	ὁ	G3588	T-ASF	
Mark 3:7	11	θάλασσαν·	θάλασσαν	θάλασσα	G2281	N-ASF	
Mark 3:7	12	καὶ	καί	καί	G2532	CONJ	
Mark 3:7	13	πολὺ	πολύ	πολύς	G4183	A-NSN	
Mark 3:7	14	πλῆθος	πλῆθος	πλῆθος	G4128	N-NSN	
Mark 3:7	15	ἀπὸ	ἀπό	ἀπό	G0575	PREP	
Mark 3:7	16	τῆς	τῆς	ὁ	G3588	T-GSF	
Mark 3:7	17	Γαλιλαίας	Γαλιλαίας	Γαλιλαία	G1056	N-GSF	
Mark 3:7	18	ἠκολούθησεν·	ἠκολούθησεν	ἀκολουθέω	G0190	V-AAI-3S	5656
Mark 3:7	19	καὶ	καί	καί	G2532	CONJ	
Mark 3:7	20	ἀπὸ	ἀπό	ἀπό	G0575	PREP	
Mark 3:7	21	τῆς	τῆς	ὁ	G3588	T-GSF	
Mark 3:7	22	Ἰουδαίας	Ἰουδαίας	Ἰουδαία	G2449	N-GSF	
Mark 3:8	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:8	2	ἀπὸ	ἀπό	ἀπό	G0575	PREP	
Mark 3:8	3	Ἱεροσολύμων	Ἱεροσολύμων	Ἱεροσόλυμα	G2414	N-GPN	
Mark 3:8	4	καὶ	καί	καί	G2532	CONJ	
Mark 3:8	5	ἀπὸ	ἀπό	ἀπό	G0575	PREP	
Mark 3:8	6	τῆς	τῆς	ὁ	G3588	T-GSF	
Mark 3:8	7	Ἰδουμαίας	Ἰδουμαίας	Ἰδουμαία	G2401	N-GSF	
Mark 3:8	8	καὶ	καί	καί	G2532	CONJ	
Mark 3:8	9	πέραν	πέραν	πέραν	G4008	ADV	
Mark 3:8	10	τοῦ	τοῦ	ὁ	G3588	T-GSM	
Mark 3:8	11	Ἰορδάνου	Ἰορδάνου	Ἰορδάνης	G2446	N-GSM	
Mark 3:8	12	καὶ	καί	καί	G2532	CONJ	
Mark 3:8	13	περὶ	περί	περί	G4012	PREP	
Mark 3:8	14	Τύρον	Τύρον	Τύρος	G5184	N-ASF	
Mark 3:8	15	καὶ	καί	καί	G2532	CONJ	
Mark 3:8	16	Σιδῶνα,	Σιδῶνα	Σιδών	G4605	N-ASF	
Mark 3:8	17	πλῆθος	πλῆθος	πλῆθος	G4128	N-NSN	
Mark 3:8	18	πολύ,	πολύ	πολύς	G4183	A-NSN	
Mark 3:8	19	ἀκούοντες	ἀκούοντες	ἀκούω	G0191	V-PAP-NPM	5723
Mark 3:8	20	ὅσα	ὅσα	ὅσος	G3745	K-APN	
Mark 3:8	21	ποιεῖ,	ποιεῖ	ποιέω	G4160	V-PAI-3S	5719
Mark 3:8	22	ἦλθον	ἦλθον	ἔρχομαι	G2064	V-2AAI-3P	
Mark 3:8	23	πρὸς	πρός	πρός	G4314	PREP	
Mark 3:8	24	αὐτόν.	αὐτόν	αὐτός	G0846	P-ASM	
Mark 3:9	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:9	2	εἶπεν	εἶπεν	λέγω	G3004	V-2AAI-3S	5627
Mark 3:9	3	τοῖς	τοῖς	ὁ	G3588	T-DPM	
Mark 3:9	4	μαθηταῖς	μαθηταῖς	μαθητής	G3101	N-DPM	
Mark 3:9	5	αὐτοῦ	αὐτοῦ	αὐτός	G0846	P-GSM	
Mark 3:9	6	ἵνα	ἵνα	ἵνα	G2443	CONJ	
Mark 3:9	7	πλοιάριον	πλοιάριον	πλοιάριον	G4142	N-NSN	
Mark 3:9	8	προσκαρτερῇ	προσκαρτερῇ	προσκαρτερέω	G4342	V-PAS-3S	5725
Mark 3:9	9	αὐτῷ	αὐτῷ	αὐτός	G0846	P-DSM	
Mark 3:9	10	διὰ	διά	διά	G1223	PREP	
Mark 3:9	11	τὸν	τόν	ὁ	G3588	T-ASM	
Mark 3:9	12	ὄχλον,	ὄχλον	ὄχλος	G3793	N-ASM	
Mark 3:9	13	ἵνα	ἵνα	ἵνα	G2443	CONJ	
Mark 3:9	14	μὴ	μή	μή	G3361	PRT-N	
Mark 3:9	15	θλίβωσιν	θλίβωσιν	θλίβω	G2346	V-PAS-3P	5725
Mark 3:9	16	αὐτόν·	αὐτόν	αὐτός	G0846	P-ASM	
Mark 3:10	1	πολλοὺς	πολλούς	πολύς	G4183	A-APM	
Mark 3:10	2	γὰρ	γάρ	γάρ	G1063	CONJ	
Mark 3:10	3	ἐθεράπευσεν,	ἐθεράπευσεν	θεραπεύω	G2323	V-AAI-3S	5656
Mark 3:10	4	ὥστε	ὥστε	ὥστε	G5620	CONJ	
Mark 3:10	5	ἐπιπίπτειν	ἐπιπίπτειν	ἐπιπίπτω	G1968	V-PAN	5721
Mark 3:10	6	αὐτῷ	αὐτῷ	αὐτός	G0846	P-DSM	
Mark 3:10	7	ἵνα	ἵνα	ἵνα	G2443	CONJ	
Mark 3:10	8	αὐτοῦ	αὐτοῦ	αὐτός	G0846	P-GSM	
Mark 3:10	9	ἅψωνται	ἅψωνται	ἅπτω	G0680	V-AMS-3P	5672
Mark 3:10	10	ὅσοι	ὅσοι	ὅσος	G3745	K-NPM	
Mark 3:10	11	εἶχον	εἶχον	ἔχω	G2192	V-IAI-3P	5707
Mark 3:10	12	μάστιγας.	μάστιγας	μάστιξ	G3148	N-APF	
Mark 3:11	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:11	2	τὰ	τά	ὁ	G3588	T-NPN	
Mark 3:11	3	πνεύματα	πνεύματα	πνεῦμα	G4151	N-NPN	
Mark 3:11	4	τὰ	τά	ὁ	G3588	T-NPN	
Mark 3:11	5	ἀκάθαρτα,	ἀκάθαρτα	ἀκάθαρτος	G0169	A-NPN	
Mark 3:11	6	ὅταν	ὅταν	ὅταν	G3752	CONJ	
Mark 3:11	7	αὐτὸν	αὐτόν	αὐτός	G0846	P-ASM	
Mark 3:11	8	ἐθεώρουν,	ἐθεώρουν	θεωρέω	G2334	V-IAI-3P	5707
Mark 3:11	9	προσέπιπτον	προσέπιπτον	προσπίπτω	G4363	V-IAI-3P	5707
Mark 3:11	10	αὐτῷ	αὐτῷ	αὐτός	G0846	P-DSM	
Mark 3:11	11	καὶ	καί	καί	G2532	CONJ	
Mark 3:11	12	ἔκραζον	ἔκραζον	κράζω	G2896	V-IAI-3P	5707
Mark 3:11	13	λέγοντα	λέγοντα	λέγω	G3004	V-PAP-NPN	5723
Mark 3:11	14	ὅτι	ὅτι	ὅτι	G3754	CONJ	
Mark 3:11	15	Σὺ	Σύ	σύ	G4771	P-2NS	
Mark 3:11	16	εἶ	εἶ	εἰμί	G1510	V-PAI-2S	5719
Mark 3:11	17	ὁ	ὁ	ὁ	G3588	T-NSM	
Mark 3:11	18	Υἱὸς	Υἱός	υἱός	G5207	N-NSM	
Mark 3:11	19	τοῦ	τοῦ	ὁ	G3588	T-GSM	
Mark 3:11	20	Θεοῦ.	Θεοῦ	θεός	G2316	N-GSM	
Mark 3:12	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:12	2	πολλὰ	πολλά	πολύς	G4183	A-APN	
Mark 3:12	3	ἐπετίμα	ἐπετίμα	ἐπιτιμάω	G2008	V-IAI-3S	5707
Mark 3:12	4	αὐτοῖς	αὐτοῖς	αὐτός	G0846	P-DPM	
Mark 3:12	5	ἵνα	ἵνα	ἵνα	G2443	CONJ	
Mark 3:12	6	μὴ	μή	μή	G3361	PRT-N	
Mark 3:12	7	αὐτὸν	αὐτόν	αὐτός	G0846	P-ASM	
Mark 3:12	8	φανερὸν	φανερόν	φανερός	G5318	A-ASM	
Mark 3:12	9	ποιήσωσιν.	ποιήσωσιν	ποιέω	G4160	V-AAS-3P	5661
Mark 3:13	1	Καὶ	Καί	καί	G2532	CONJ	
Mark 3:13	2	ἀναβαίνει	ἀναβαίνει	ἀναβαίνω	G0305	V-PAI-3S	5719
Mark 3:13	3	εἰς	εἰς	εἰς	G1519	PREP	
Mark 3:13	4	τὸ	τό	ὁ	G3588	T-ASN	
Mark 3:13	5	ὄρος,	ὄρος	ὄρος	G3735	N-ASN	
Mark 3:13	6	καὶ	καί	καί	G2532	CONJ	
Mark 3:13	7	προσκαλεῖται	προσκαλεῖται	προσκαλέω	G4341	V-PNI-3S	5736
Mark 3:13	8	οὓς	οὕς	ὅς	G3739	R-APM	
Mark 3:13	9	ἤθελεν	ἤθελεν	θέλω	G2309	V-IAI-3S	5707
Mark 3:13	10	αὐτός,	αὐτός	αὐτός	G0846	P-NSM	
Mark 3:13	11	καὶ	καί	καί	G2532	CONJ	
Mark 3:13	12	ἀπῆλθον	ἀπῆλθον	ἀπέρχομαι	G0565	V-2AAI-3P	5627
Mark 3:13	13	πρὸς	πρός	πρός	G4314	PREP	
Mark 3:13	14	αὐτόν.	αὐτόν	αὐτός	G0846	P-ASM	
Mark 3:14	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:14	2	ἐποίησεν	ἐποίησεν	ποιέω	G4160	V-AAI-3S	5656
Mark 3:14	3	δώδεκα	δώδεκα	δώδεκα	G1427	A-NUI	
Mark 3:14	4	ἵνα	ἵνα	ἵνα	G2443	CONJ	
Mark 3:14	5	ὦσιν	ὦσιν	εἰμί	G1510	V-PAS-3P	5725
Mark 3:14	6	μετ’	μετ’	μετά	G3326	PREP	
Mark 3:14	7	αὐτοῦ,	αὐτοῦ	αὐτός	G0846	P-GSM	
Mark 3:14	8	καὶ	καί	καί	G2532	CONJ	
Mark 3:14	9	ἵνα	ἵνα	ἵνα	G2443	CONJ	
Mark 3:14	10	ἀποστέλλῃ	ἀποστέλλῃ	ἀποστέλλω	G0649	V-PAS-3S	5725
Mark 3:14	11	αὐτοὺς	αὐτούς	αὐτός	G0846	P-APM	
Mark 3:14	12	κηρύσσειν	κηρύσσειν	κηρύσσω	G2784	V-PAN	5721
Mark 3:15	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:15	2	ἔχειν	ἔχειν	ἔχω	G2192	V-PAN	5721
Mark 3:15	3	ἐξουσίαν	ἐξουσίαν	ἐξουσία	G1849	N-ASF	
Mark 3:15	4	ἐκβάλλειν	ἐκβάλλειν	ἐκβάλλω	G1544	V-PAN	5721
Mark 3:15	5	τὰ	τά	ὁ	G3588	T-APN	
Mark 3:15	6	δαιμόνια·	δαιμόνια	δαιμόνιον	G1140	N-APN	
Mark 3:16	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:16	2	ἐποίησεν	ἐποίησεν	ποιέω	G4160	V-AAI-3S	5656
Mark 3:16	3	τοὺς	τούς	ὁ	G3588	T-APM	
Mark 3:16	4	δώδεκα,	δώδεκα	δώδεκα	G1427	A-NUI	
Mark 3:16	5	καὶ	καί	καί	G2532	CONJ	
Mark 3:16	6	ἐπέθηκεν	ἐπέθηκεν	ἐπιτίθημι	G2007	V-AAI-3S	5656
Mark 3:16	7	ὄνομα	ὄνομα	ὄνομα	G3686	N-ASN	
Mark 3:16	8	τῷ	τῷ	ὁ	G3588	T-DSM	
Mark 3:16	9	Σίμωνι	Σίμωνι	Σίμων	G4613	N-DSM	
Mark 3:16	10	Πέτρον·	Πέτρον	Πέτρος	G4074	N-ASM	
Mark 3:17	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:17	2	Ἰάκωβον	Ἰάκωβον	Ἰάκωβος	G2385	N-ASM	
Mark 3:17	3	τὸν	τόν	ὁ	G3588	T-ASM	
Mark 3:17	4	τοῦ	τοῦ	ὁ	G3588	T-GSM	
Mark 3:17	5	Ζεβεδαίου	Ζεβεδαίου	Ζεβεδαῖος	G2199	N-GSM	
Mark 3:17	6	καὶ	καί	καί	G2532	CONJ	
Mark 3:17	7	Ἰωάνην	Ἰωάνην	Ἰωάννης	G2491	N-ASM	
Mark 3:17	8	τὸν	τόν	ὁ	G3588	T-ASM	
Mark 3:17	9	ἀδελφὸν	ἀδελφόν	ἀδελφός	G0080	N-ASM	
Mark 3:17	10	τοῦ	τοῦ	ὁ	G3588	T-GSM	
Mark 3:17	11	Ἰακώβου,	Ἰακώβου	Ἰάκωβος	G2385	N-GSM	
Mark 3:17	12	καὶ	καί	καί	G2532	CONJ	
Mark 3:17	13	ἐπέθηκεν	ἐπέθηκεν	ἐπιτίθημι	G2007	V-AAI-3S	5656
Mark 3:17	14	αὐτοῖς	αὐτοῖς	αὐτός	G0846	P-DPM	
Mark 3:17	15	ὄνομα	ὄνομα	ὄνομα	G3686	N-ASN	
Mark 3:17	16	Βοανηργές,	Βοανηργές	Βοανηργές	G0993	N-PRI	
Mark 3:17	17	ὅ	ὅ	ὅς	G3739	R-NSN	
Mark 3:17	18	ἐστιν	ἐστιν	εἰμί	G1510	V-PAI-3S	5719
Mark 3:17	19	Υἱοὶ	Υἱοί	υἱός	G5207	N-NPM	
Mark 3:17	20	Βροντῆς·	Βροντῆς	βροντή	G1027	N-GSF	
Mark 3:18	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:18	2	Ἀνδρέαν	Ἀνδρέαν	Ἀνδρέας	G0406	N-ASM	
Mark 3:18	3	καὶ	καί	καί	G2532	CONJ	
Mark 3:18	4	Φίλιππον	Φίλιππον	Φίλιππος	G5376	N-ASM	
Mark 3:18	5	καὶ	καί	καί	G2532	CONJ	
Mark 3:18	6	Βαρθολομαῖον	Βαρθολομαῖον	Βαρθολομαῖος	G0918	N-ASM	
Mark 3:18	7	καὶ	καί	καί	G2532	CONJ	
Mark 3:18	8	Μαθθαῖον	Μαθθαῖον	Μαθθαῖος	G3156	N-ASM	
Mark 3:18	9	καὶ	καί	καί	G2532	CONJ	
Mark 3:18	10	Θωμᾶν	Θωμᾶν	Θωμᾶς	G2381	N-ASM	
Mark 3:18	11	καὶ	καί	καί	G2532	CONJ	
Mark 3:18	12	Ἰάκωβον	Ἰάκωβον	Ἰάκωβος	G2385	N-ASM	
Mark 3:18	13	τὸν	τόν	ὁ	G3588	T-ASM	
Mark 3:18	14	τοῦ	τοῦ	ὁ	G3588	T-GSM	
Mark 3:18	15	Ἁλφαίου	Ἁλφαίου	Ἁλφαῖος	G0256	N-GSM	
Mark 3:18	16	καὶ	καί	καί	G2532	CONJ	
Mark 3:18	17	Θαδδαῖον	Θαδδαῖον	Θαδδαῖος	G2280	N-ASM	
Mark 3:18	18	καὶ	καί	καί	G2532	CONJ	
Mark 3:18	19	Σίμωνα	Σίμωνα	Σίμων	G4613	N-ASM	
Mark 3:18	20	τὸν	τόν	ὁ	G3588	T-ASM	
Mark 3:18	21	Καναναῖον	Καναναῖον	Καναναῖος	G2581	N-ASM	
Mark 3:19	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:19	2	Ἰούδαν	Ἰούδαν	Ἰούδας	G2455	N-ASM	
Mark 3:19	3	Ἰσκαριώθ,	Ἰσκαριώθ	Ἰσκαριώθ	G2469	N-PRI	
Mark 3:19	4	ὃς	ὅς	ὅς	G3739	R-NSM	
Mark 3:19	5	καὶ	καί	καί	G2532	CONJ	
Mark 3:19	6	παρέδωκεν	παρέδωκεν	παραδίδωμι	G3860	V-AAI-3S	5656
Mark 3:19	7	αὐτόν.	αὐτόν	αὐτός	G0846	P-ASM	
Mark 3:20	1	Καὶ	Καί	καί	G2532	CONJ	
Mark 3:20	2	ἔρχεται	ἔρχεται	ἔρχομαι	G2064	V-PNI-3S	5736
Mark 3:20	3	εἰς	εἰς	εἰς	G1519	PREP	
Mark 3:20	4	οἶκον·	οἶκον	οἶκος	G3624	N-ASM	
Mark 3:20	5	καὶ	καί	καί	G2532	CONJ	
Mark 3:20	6	συνέρχεται	συνέρχεται	συνέρχομαι	G4905	V-PNI-3S	5736
Mark 3:20	7	πάλιν	πάλιν	πάλιν	G3825	ADV	
Mark 3:20	8	ὁ	ὁ	ὁ	G3588	T-NSM	
Mark 3:20	9	ὄχλος,	ὄχλος	ὄχλος	G3793	N-NSM	
Mark 3:20	10	ὥστε	ὥστε	ὥστε	G5620	CONJ	
Mark 3:20	11	μὴ	μή	μή	G3361	PRT-N	
Mark 3:20	12	δύνασθαι	δύνασθαι	δύναμαι	G1410	V-PNN	5738
Mark 3:20	13	αὐτοὺς	αὐτούς	αὐτός	G0846	P-APM	
Mark 3:20	14	μηδὲ	μηδέ	μηδέ	G3366	CONJ-N	
Mark 3:20	15	ἄρτον	ἄρτον	ἄρτος	G0740	N-ASM	
Mark 3:20	16	φαγεῖν.	φαγεῖν	ἐσθίω	G5315	V-2AAN	5629
Mark 3:21	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:21	2	ἀκούσαντες	ἀκούσαντες	ἀκούω	G0191	V-AAP-NPM	5660
Mark 3:21	3	οἱ	οἱ	ὁ	G3588	T-NPM	
Mark 3:21	4	παρ’	παρ’	παρά	G3844	PREP	
Mark 3:21	5	αὐτοῦ	αὐτοῦ	αὐτός	G0846	P-GSM	
Mark 3:21	6	ἐξῆλθον	ἐξῆλθον	ἐξέρχομαι	G1831	V-2AAI-3P	5627
Mark 3:21	7	κρατῆσαι	κρατῆσαι	κρατέω	G2902	V-AAN	5658
Mark 3:21	8	αὐτόν·	αὐτόν	αὐτός	G0846	P-ASM	
Mark 3:21	9	ἔλεγον	ἔλεγον	λέγω	G3004	V-IAI-3P	5707
Mark 3:21	10	γὰρ	γάρ	γάρ	G1063	CONJ	
Mark 3:21	11	ὅτι	ὅτι	ὅτι	G3754	CONJ	
Mark 3:21	12	ἐξέστη.	ἐξέστη	ἐξίστημι	G1839	V-2AAI-3S	5627
Mark 3:22	1	καὶ	καί	καί	G2532	CONJ	
Mark 3:22	2	οἱ	οἱ	ὁ	G3588	T-NPM	
Mark 3:22	3	γραμματεῖς	γραμματεῖς	γραμματεύς	G1122	N-NPM	
Mark 3:22	4	οἱ	οἱ	ὁ	G3588	T-NPM	
Mark 3:22	5	ἀπὸ	ἀπό	ἀπό	G0575	PREP	
Mark 3:22	6	Ἱεροσολύμων	Ἱεροσολύμων	Ἱεροσόλυμα	G2414	N-GPN	
Mark 3:22	7	καταβάντες	καταβάντες	καταβαίνω	G2597	V-2AAP-NPM	5631
Mark 3:22	8	ἔλεγον	ἔλεγον	λέγω	G3004	V-IAI-3P	5707
Mark 3:22	9	ὅτι	ὅτι	ὅτι	G3754	CONJ	
Mark 3:22	10	Βεελζεβοὺλ	Βεελζεβούλ	Βεελζεβούλ	G0954	N-PRI	
Mark 3:22	11	ἔχει,	ἔχει	ἔχω	G2192	V-PAI-3S	5719
Mark 3:22	12	καὶ	καί	καί	G2532	CONJ	
Mark 3:22	13	ὅτι	ὅτι	ὅτι	G3754	CONJ	
Mark 3:22	14	ἐν	ἐν	ἐν	G1722	PREP	
Mark 3:22	15	τῷ	τῷ	ὁ	G3588	T-DSM	
Mark 3:22	16	ἄρχοντι	ἄρχοντι	ἄρχων	G0758	N-DSM	
